sample_id,lot_id,tool_id,sequence,dose,focus_nm,pr_thickness_nm,peb_temp_c,field_x,field_y,cd_nm,cdu_3sigma_nm,ler_nm,defect_probability,spec_pass
S00346,L0017,T02,346,97.371953,0.049853,98.505113,108.337543,0.727984,-0.849306,49.828098,3.461512,1.921587,0.061643,FAIL
S00219,L0010,T01,219,112.265581,-0.046641,91.108546,105.503846,-0.627779,-0.376357,53.857861,3.170898,5.673222,0.284771,FAIL
S00313,L0015,T02,313,107.890265,0.005598,95.724801,109.587844,0.296799,-0.437411,52.664641,1.861395,1.395541,0.011519,PASS
S00445,L0022,T02,445,103.275956,-0.038645,91.162424,108.452255,0.714052,-0.969863,54.770879,3.410993,2.022502,0.062226,FAIL
S00632,L0031,T01,632,104.086491,-0.04478,89.970662,108.758259,-0.387226,,52.130816,2.993536,1.561612,0.03416,PASS
S00699,L0034,T03,699,98.445891,0.007918,92.88786,113.477891,-0.216198,-0.505241,53.176917,1.70365,3.555089,0.032096,FAIL
S00455,L0022,T01,455,94.729077,0.117558,98.415832,110.481957,0.516995,-0.444032,48.372509,4.428015,1.467247,0.108825,FAIL
S00724,L0036,T01,724,102.938188,-0.158976,91.517303,110.18655,-0.24626,-0.03012,52.254394,4.424826,1.380681,0.104025,FAIL
S00205,L0010,T01,205,100.372418,0.00422,91.09712,111.809379,-0.590017,0.083526,49.824862,2.007536,1.713208,0.015582,PASS
S00353,L0017,T01,353,95.960558,-0.007668,94.457117,112.333583,0.155799,-0.515608,46.771852,2.173412,2.484767,0.027323,FAIL
S00161,L0008,T03,161,100.801268,0.061443,95.566767,111.59044,0.935948,-0.232432,52.794657,3.909125,1.47047,0.071225,FAIL
S00742,L0037,T03,742,101.500689,0.014844,95.49749,111.392415,0.896822,-0.40741,53.48309,2.874475,1.435909,0.028798,FAIL
S00388,L0019,T01,388,98.569035,-0.105503,97.212076,382.824781,0.499204,0.369511,48.007619,3.96021,1.227411,0.065636,FAIL
S00018,L0000,T02,18,99.257215,0.092079,89.59753,106.996936,0.230432,-0.325546,49.97968,3.447328,3.185451,0.115025,FAIL
S00593,L0029,T01,593,98.627368,-0.049323,90.009893,111.972629,0.922407,0.755199,49.286375,3.513469,1.866703,0.062609,FAIL
S00186,L0009,T01,186,99.730001,0.012098,99.125176,109.487579,0.202738,-0.520869,47.653654,2.069548,0.812591,0.010096,PASS
S00439,L0021,T01,439,106.508559,-0.140539,94.559847,,0.648811,0.650164,53.814688,5.067283,1.776364,0.204656,FAIL
S00349,L0017,T02,349,99.099468,-0.131405,92.180903,112.037724,-0.92058,-0.609221,51.965227,4.808466,2.26146,0.210224,FAIL
S00401,L0020,T03,401,101.389207,,98.387441,106.779646,-0.105469,0.046299,52.234875,3.039147,3.159369,0.081502,PASS
S00712,L0035,T02,712,100.494364,0.001884,89.576136,109.009275,-0.298189,-0.988009,51.427819,2.627467,1.552785,0.024693,PASS
S00696,L0034,T02,696,99.182422,0.070748,90.48722,111.721447,0.148836,-0.418863,50.840089,3.079268,1.738538,0.040409,PASS
S00688,L0034,T01,688,99.560897,-0.02523,99.467373,111.010115,0.390659,-0.143791,48.791191,1.746924,1.408987,0.010479,PASS
S00559,L0027,T01,559,105.960193,0.051962,95.06339,110.223964,0.935326,0.9487,52.389269,4.048593,1.271939,0.072312,FAIL
S00779,L0038,T01,779,97.062874,-0.133773,96.554392,113.119034,-0.499897,-0.985936,49.684051,5.240689,3.327268,0.413775,FAIL
S00187,L0009,T02,187,101.443529,-0.036831,99.209301,109.442304,-0.361133,0.454309,50.977664,2.588075,1.419716,0.022207,PASS
S00370,L0018,T01,370,96.711435,-0.048855,94.208572,111.372582,-0.563954,0.737255,49.16655,3.16134,1.607502,0.040478,PASS
S00248,L0012,T01,248,90.702009,0.047364,89.564101,109.739572,0.63363,0.688338,48.094078,3.728841,1.599431,0.065415,FAIL
S00176,L0008,T01,176,95.913016,0.097905,95.198955,107.967636,0.231585,0.708664,47.624041,3.983911,2.269008,0.112893,FAIL
S00611,L0030,T02,611,94.247257,-0.056664,97.161847,108.212471,-0.469713,0.446266,49.888766,2.893077,2.067696,0.040934,PASS
S00752,L0037,T03,752,98.381907,0.163175,102.724498,110.345548,0.521284,0.687347,53.43603,4.93735,1.051129,0.133165,FAIL
S00748,L0037,T01,748,102.769022,0.07815,101.950223,,0.719172,-0.562515,51.51822,4.187744,1.635926,0.097416,FAIL
S00723,L0036,T01,723,102.060765,-0.011643,106.939451,112.353889,-0.902801,-0.798999,49.670651,3.215475,2.46046,0.066123,FAIL
S00782,L0039,T01,782,100.799833,-0.001468,92.149316,105.835133,0.143865,-0.727046,49.702738,1.894511,5.087874,0.083815,PASS
S00462,L0023,T03,462,95.287895,0.011922,101.676708,108.060397,0.582429,0.921723,51.637049,2.746341,2.081334,0.036314,PASS
S00117,L0005,T02,117,98.149401,-0.048179,95.537677,107.1073,-0.697045,0.290435,48.277351,2.633074,2.794241,0.047953,PASS
S00153,L0007,T01,153,105.921853,0.143929,95.413119,111.139964,-0.988963,0.231645,51.96762,4.96801,1.897036,0.200941,FAIL
S00459,L0022,T02,459,98.781462,0.07349,93.859761,110.091333,0.843515,0.455327,52.200245,3.354703,1.393386,0.042721,FAIL
S00177,L0008,T02,177,104.247212,0.025471,98.87688,109.778239,-0.442782,0.1886,50.599147,1.995859,1.399263,0.013008,PASS
S00740,L0037,T02,740,105.415648,-0.166654,98.200043,110.711796,0.616083,0.814722,53.834214,5.78766,1.497219,0.296789,FAIL
S00662,L0033,T01,662,92.382102,-0.09751,96.440217,107.132357,-0.114081,-0.431119,46.436734,3.511642,3.25025,0.124893,FAIL
S00510,L0025,T01,510,99.443362,-0.061998,95.529914,111.095698,0.151204,-0.017671,48.677629,2.802097,1.773274,0.032364,PASS
S00590,L0029,T01,590,96.729697,0.073019,93.892721,113.711,0.086318,0.119935,47.9269,2.986727,3.878467,0.111671,PASS
S00436,L0021,T01,436,103.430725,-0.072532,93.739197,106.488996,-0.293111,0.911424,49.790335,3.490891,3.94917,0.170632,FAIL
S00407,L0020,T01,407,88.829674,-0.022494,92.831597,114.325462,-0.967082,-0.991829,47.425631,3.443732,5.435232,0.308687,FAIL
S00379,L0018,T02,379,101.330369,0.013295,90.909488,110.808354,0.490915,-0.663262,52.282136,2.645613,1.274961,0.021611,PASS
S00154,L0007,T02,154,96.994689,-0.144553,101.512063,107.909273,0.665247,-0.106907,50.331485,4.458908,2.248913,0.161775,FAIL
S00630,L0031,T01,630,91.857816,-0.039077,97.493108,106.186291,0.10037,-0.327435,43.739248,2.293592,4.355284,0.080516,FAIL
S00116,L0005,T02,116,101.268001,0.00525,91.790544,107.007738,0.440552,-0.021674,50.512702,1.796856,2.967869,0.025444,PASS
S00020,L0001,T02,20,91.042794,0.012522,95.937719,110.561556,0.934433,-0.839508,50.104787,3.060381,1.735723,0.039696,PASS
S00555,L0027,T01,555,98.313558,-0.017319,93.160768,108.349608,0.979715,0.795424,49.707216,3.002275,1.886112,0.040872,PASS
S00293,L0014,T01,293,92.702727,-0.0931,93.349725,109.395315,-0.648469,0.300162,46.47102,3.919281,1.196272,0.062404,FAIL
S00715,L0035,T02,715,94.566432,0.020187,97.857417,109.461008,-0.134441,-0.290157,49.13966,1.990174,1.617692,0.01457,PASS
S00091,L0004,T02,91,97.507016,-0.094211,92.448283,106.97706,-0.284673,0.129794,49.215819,3.391189,2.876335,0.09441,FAIL
S00452,L0022,T01,452,100.965088,0.127807,95.982655,108.719799,0.158849,-0.205611,48.908294,4.005552,1.734211,0.08817,FAIL
S00627,L0031,T01,627,90.315476,0.038108,91.838113,109.064284,0.288257,0.163086,44.595857,2.896898,1.836444,0.036343,FAIL
S00626,L0031,T01,626,96.452345,-0.056314,91.505294,112.610408,-0.686887,0.244273,48.988273,2.929433,2.864085,0.063968,PASS
S00317,L0015,T02,317,100.110286,0.001449,101.977467,113.206145,-0.865241,-0.432761,50.228537,3.094527,3.155618,0.082624,PASS
S00228,L0011,T01,228,107.066667,0.006907,94.548187,110.358874,0.5419,-0.1877,50.804648,1.952542,1.799386,0.01555,PASS
S00352,L0017,T01,352,98.101307,-0.090933,93.779339,111.491927,-0.79337,-0.319452,49.119876,4.225209,1.696016,0.103447,FAIL
S00332,L0016,T01,332,95.163168,0.021725,99.622657,109.279981,-0.398227,0.718511,47.906889,2.282248,1.368316,0.01649,PASS
S00181,L0009,T01,181,99.601104,-0.0127,92.398882,105.397439,-0.350637,0.285991,49.418496,2.185393,5.745057,0.145746,PASS
S00489,L0024,T01,489,102.894484,-0.015478,98.348111,111.495935,0.536339,-0.029198,49.28726,2.350082,1.802687,0.02213,PASS
S00288,L0014,T01,288,99.522885,0.132264,99.755887,106.993716,-0.228544,0.837828,51.702496,4.184882,3.294634,0.211392,FAIL
S00646,L0032,T01,646,101.906132,0.071863,94.1494,111.837603,-0.903875,-0.050509,49.266792,3.655908,1.738132,0.066069,FAIL
S00350,L0017,T02,350,97.415592,0.005373,95.693719,109.329337,-0.336257,0.985888,51.003931,2.6669,1.099774,0.020037,PASS
S00689,L0034,T03,689,95.659722,-0.082503,97.969499,108.320774,0.58489,0.176255,51.403123,3.118051,-0.40501,0.045083,PASS
S00714,L0035,T03,714,102.979003,0.097412,98.788286,110.006588,-0.742584,-0.129833,53.267081,3.950862,1.328469,0.068589,FAIL
S00191,L0009,T01,191,102.33555,-0.066871,96.708914,110.602614,-0.770895,0.866359,50.300558,3.74827,1.566273,0.065369,FAIL
S00411,L0020,T03,411,97.208716,-0.009884,95.394223,113.010548,0.791184,-0.164229,52.420783,2.367082,3.282244,0.049294,PASS
S00425,L0021,T01,425,107.11512,0.065893,97.555719,112.41936,0.803339,,51.242361,3.368693,2.752564,0.087124,FAIL
S00661,L0033,T02,661,104.24483,0.025581,95.935216,112.320289,-0.942834,0.880925,54.082073,3.243133,2.344341,0.063757,FAIL
S00021,L0001,T02,21,90.503157,0.072291,96.17274,108.850205,-0.38272,0.004936,46.210202,3.248236,1.842031,0.049338,FAIL
S00233,L0011,T01,233,96.492949,-0.01827,95.036053,105.595765,-0.307509,0.800465,49.677249,2.325616,5.249959,0.12848,PASS
S00717,L0035,T03,717,106.864519,0.051374,95.90579,112.574058,-0.684177,0.82832,55.112355,3.343296,2.45196,0.073274,FAIL
S00556,L0027,T01,556,92.064347,-0.01073,89.983748,109.456108,0.439018,-0.319577,47.284289,2.050623,1.601968,0.015242,PASS
S00354,L0017,T01,354,101.746735,-0.000973,93.778375,110.064173,0.320866,0.348958,49.632423,1.502359,1.093898,0.007095,PASS
S00628,L0031,T01,628,107.718707,-0.091724,100.69218,111.056573,-0.57812,0.979036,54.014433,3.985697,1.684277,0.084593,FAIL
S00061,L0003,T01,61,104.62053,-0.050862,97.246074,108.069927,0.825054,-0.539802,51.798479,3.922684,1.746841,0.082882,FAIL
S00271,L0013,T01,271,93.194491,-0.039814,87.753796,111.443343,0.633732,-0.887663,47.735828,3.539915,1.560839,0.05465,FAIL
S00202,L0010,T02,202,97.244203,0.010527,94.854002,109.034435,0.747615,-0.419264,49.685406,2.303211,1.846144,0.021738,PASS
S00691,L0034,T03,691,100.451548,0.099846,100.556777,108.976669,0.049207,0.240466,50.931209,3.262621,1.402361,0.039645,FAIL
S00192,L0009,T02,192,95.50528,-0.130014,93.178163,108.356869,-0.215206,0.651912,50.805493,4.399782,1.989181,0.136916,FAIL
S00135,L0006,T02,135,94.948545,0.04096,96.092144,110.862361,0.852765,-0.464016,49.900362,2.882159,1.160614,0.025021,PASS
S00643,L0032,T01,643,102.132687,-0.092706,90.673228,105.966812,-0.046442,-0.702907,50.799777,3.947562,4.599574,0.307373,FAIL
S00217,L0010,T01,217,95.827152,-0.049359,97.148643,110.024921,-0.914581,0.843171,47.529968,4.062519,1.405761,0.078308,FAIL
S00491,L0024,T01,491,96.821369,-0.082289,87.369914,107.646521,0.952837,-0.830968,49.520583,3.964492,2.406622,0.118855,FAIL
S00239,L0011,T02,239,106.367861,0.120438,93.716704,111.144004,0.118108,-0.301328,51.81485,3.695994,-3.961411,0.066673,FAIL
S00216,L0010,T03,216,107.169526,0.038797,89.136056,106.759755,-0.841539,-0.174474,55.766183,2.942422,3.703873,0.098884,FAIL
S00387,L0019,T01,387,96.279078,0.119055,97.296579,112.383912,-0.361026,-0.115632,46.90036,4.267209,2.519527,0.158588,FAIL
S00222,L0011,T01,222,103.430499,-0.044806,92.156419,112.01151,-0.076378,0.227839,49.427759,2.465204,2.268884,0.031419,PASS
S00596,L0029,T01,596,110.961004,0.073891,101.332902,106.015833,0.03193,-0.849426,52.217174,3.269613,5.062137,0.237185,FAIL
S00749,L0037,T01,749,101.743871,-0.037764,90.748147,112.756477,-0.061781,-0.082225,48.583492,2.386001,3.048631,0.044326,PASS
S00139,L0006,T02,139,93.699498,-0.074632,93.117806,114.088931,-0.839625,-0.161006,48.572421,3.931078,4.787776,0.326567,FAIL
S00114,L0005,T01,114,97.030374,0.058647,97.050893,111.333104,0.365053,-0.850177,47.681667,3.089539,1.445168,0.034906,PASS
S00515,L0025,T01,515,94.993223,0.065566,102.28408,109.687498,-0.394989,-0.430556,47.219023,3.456884,1.76405,0.056595,FAIL
S00466,L0023,T03,466,99.281289,0.013474,102.692788,109.713156,0.055231,0.255617,51.893047,2.000832,1.460577,0.013507,PASS
S00591,L0029,T01,591,98.554566,0.140782,97.597217,111.142389,0.991318,0.388054,49.624799,5.085744,1.683882,0.199137,FAIL
S00140,L0007,T01,140,105.254216,-0.000885,99.568516,108.947725,0.615765,0.411665,50.117159,2.690036,1.870924,0.03092,PASS
S00336,L0016,T01,336,106.677176,0.024078,93.981523,108.133578,-0.078121,-0.387856,49.524058,2.961439,1.997256,0.041838,PASS
S00440,L0022,T01,440,103.531708,-0.034731,,109.287879,0.918126,0.338872,50.530511,2.819452,1.496564,0.02835,PASS
S00471,L0023,T01,471,95.253748,-0.130335,95.799746,112.386562,-0.417062,0.914357,48.873287,4.323555,2.489072,0.163172,FAIL
S00663,L0033,T01,663,103.395184,-0.055814,91.954615,108.507213,-0.279632,0.96728,51.63623,3.344862,1.884038,0.054764,FAIL
S00725,L0036,T02,725,102.438923,0.072744,97.848659,109.083052,-0.457177,0.466816,50.767194,3.063087,1.615241,0.037333,PASS
S00338,L0016,T01,338,97.453828,,92.712848,110.689607,-0.602825,0.788046,49.228561,2.898057,1.121897,0.024851,PASS
S00500,L0025,T01,500,98.219076,-0.030154,91.499112,110.892351,-0.701435,0.190723,49.466955,2.684949,1.56071,0.02608,PASS
S00473,L0023,T01,473,96.194834,-0.043636,91.645371,110.0064,-0.915317,0.327311,49.038936,3.140763,1.404885,0.035722,PASS
S00547,L0027,T02,547,102.363611,-0.01062,98.458534,107.59328,-0.001054,-0.981053,51.537074,2.425074,2.394081,0.03243,PASS
S00095,L0004,T01,95,100.449805,0.007181,95.722528,107.767758,-0.444921,0.988607,50.00068,2.935576,2.060937,0.042311,PASS
S00722,L0036,T01,722,108.187723,-0.047737,95.394519,104.22219,0.625497,-0.247399,52.343501,2.36371,7.826463,0.386249,FAIL
S00363,L0018,T01,363,102.628883,0.078348,99.459956,106.116685,-0.45587,0.555313,50.059177,3.414868,4.445635,0.201568,FAIL
S00316,L0015,T01,316,102.747912,0.022821,100.286814,108.943338,0.411962,-0.452008,48.36144,2.373917,1.390967,0.018102,PASS
S00754,L0037,T01,754,93.172782,-0.051128,88.492203,112.485377,0.271567,0.957667,46.875681,3.220041,2.654836,0.073318,FAIL
S00506,L0025,T01,506,95.905586,0.065564,91.132409,110.355044,-0.104035,0.265224,48.242584,2.701485,1.258533,0.0225,PASS
S00709,L0035,T01,709,98.859779,,95.942548,108.701461,-0.482622,0.965281,49.014364,3.586561,1.280928,0.049145,FAIL
S00068,L0003,T02,68,100.106651,0.022389,87.452982,111.04248,0.259672,-0.929982,49.9837,2.687078,1.17761,0.02127,PASS
S00562,L0028,T03,562,97.866392,0.127211,90.782414,108.891124,-0.503199,0.738001,52.869299,4.642264,1.659639,0.141345,FAIL
S00229,L0011,T01,229,99.476677,-0.200945,99.401784,107.975322,0.057868,-0.598726,50.071159,5.734037,2.344404,0.390564,FAIL
S00200,L0010,T02,200,94.805628,-0.030007,91.928758,114.186133,0.944355,0.631825,50.436828,3.115539,4.900495,0.198493,PASS
S00342,L0017,T01,342,99.001525,-0.076463,93.764391,108.496743,-0.167565,0.417932,49.141781,3.288412,1.74185,0.048457,FAIL
S00594,L0029,T01,594,94.363387,0.060406,92.645875,110.48073,-0.507706,0.65453,49.121501,3.212059,1.491561,0.03978,FAIL
S00509,L0025,T01,509,103.586189,0.052718,89.594586,107.641477,-0.133027,-0.330011,49.419421,2.363397,2.785639,0.037839,PASS
S00025,L0001,T02,25,103.083568,0.070624,93.181304,111.842855,-0.489855,-0.52084,52.811038,3.188807,2.11117,0.053966,PASS
S00249,L0012,T01,249,95.545011,0.028272,98.763727,110.765301,0.602682,0.23275,49.147701,2.243264,1.407253,0.016269,PASS
S00551,L0027,T02,551,99.40048,0.118593,93.043855,108.588242,-0.075806,0.435818,49.468283,4.249184,1.798186,0.110885,FAIL
S00475,L0023,T01,475,92.902447,-0.08967,98.934382,107.578974,0.51038,0.091794,47.534625,3.466248,2.782387,0.095776,FAIL
S00501,L0025,T01,501,98.183686,-0.009958,92.466569,109.619216,-0.593977,-0.041025,49.076175,2.269334,1.452237,0.017059,PASS
S00585,L0029,T01,585,99.997021,0.018764,99.005076,109.4492,-0.444692,0.463209,48.176751,2.338494,1.320176,0.016886,PASS
S00755,L0037,T01,755,94.051124,-0.015831,89.917303,109.194476,-0.678981,0.766305,47.72859,2.54623,1.387691,0.021038,PASS
S00302,L0015,T01,302,102.528683,-0.130315,92.528473,112.981345,-0.763567,0.329328,51.407952,4.153217,2.618431,0.152262,FAIL
S00082,L0004,T03,82,97.766986,-0.065335,91.777292,109.186328,0.840919,0.728459,52.374542,3.809594,1.382208,0.062611,FAIL
S00721,L0036,T01,721,99.08439,-0.007021,94.889773,113.552923,-0.289073,-0.56652,48.566896,1.585561,3.67279,0.03083,PASS
S00735,L0036,T03,735,107.062353,0.015206,95.537682,111.39709,-0.109381,0.844194,54.928761,2.096697,1.709797,0.016831,FAIL
S00705,L0035,T01,705,100.40147,-0.157539,91.376095,107.21502,0.623023,-0.293447,50.019632,4.377004,2.983051,0.211648,FAIL
S00640,L0032,T02,640,103.202699,0.073116,92.214115,112.557795,0.197418,-0.838254,52.134523,3.546557,2.283035,0.079627,FAIL
S00584,L0029,T02,584,97.848228,0.085374,92.573972,111.641916,0.536024,-0.849858,51.235141,4.199315,2.092508,0.122955,FAIL
S00053,L0002,T01,53,95.915027,-0.063185,98.473222,113.228041,-0.481134,0.003868,47.511553,2.338079,3.581372,0.056201,PASS
S00693,L0034,T01,693,101.36306,-0.022183,98.741542,108.940703,0.542746,0.898523,49.775862,3.250471,1.540244,0.042191,FAIL
S00453,L0022,T01,453,103.083439,0.133442,92.219179,109.701059,-0.922442,0.330759,50.478476,4.876727,1.479865,0.15551,FAIL
S00504,L0025,T01,504,109.771608,-0.073739,86.012007,108.629771,0.446658,0.698607,52.49908,3.382833,2.13955,0.064543,FAIL
S00457,L0022,T01,457,100.044525,0.129559,90.473797,110.547742,0.597306,0.146207,50.635424,3.975332,1.228125,0.0665,FAIL
S00418,L0020,T01,418,98.923804,0.050042,9.73793,108.384445,-0.148169,0.661124,50.09641,2.604141,1.331037,0.021474,PASS
S00100,L0005,T01,100,95.884631,-0.160076,99.342753,110.077159,0.11385,-0.325569,46.657986,4.75714,1.305302,0.130601,FAIL
S00150,L0007,T03,150,93.943398,-0.064449,99.232294,112.00879,-0.798664,0.725662,50.042925,4.062351,2.382009,0.126886,FAIL
S00598,L0029,T01,598,99.32906,0.058652,97.740923,111.265303,0.784174,0.239763,49.265855,3.01002,1.740961,0.038109,PASS
S00236,L0011,T03,236,100.368668,-0.111674,95.885568,108.178299,0.576129,0.579596,51.817106,4.147685,2.116963,0.119439,FAIL
S00432,L0021,T01,432,101.096947,-0.003022,91.133211,113.282021,0.435211,0.329711,49.788685,2.153569,3.389229,0.043409,PASS
S00760,L0038,T01,760,90.982644,0.007976,99.120795,108.288371,-0.517987,0.163183,46.749374,2.161793,2.194092,0.023143,FAIL
S00729,L0036,T01,729,106.290467,-0.127506,101.736182,111.59662,0.919928,-0.689369,52.021931,5.149061,1.948863,0.233443,FAIL
S00799,L0039,T03,799,90.763625,0.034868,96.053072,110.040966,-0.881273,-0.40534,47.710694,3.242538,1.413171,0.039186,FAIL
S00207,L0010,T02,207,105.142969,-0.078648,98.791439,113.451701,-0.492044,0.20113,52.773617,3.004664,4.031216,0.121999,PASS
S00424,L0021,T02,424,93.038145,0.04685,85.715291,112.480651,-0.024228,-0.704132,47.888835,2.973441,2.688869,0.060652,PASS
S00641,L0032,T01,641,103.149309,0.053917,96.115802,110.33161,0.611027,-0.93055,50.965896,3.552361,1.424133,0.051436,FAIL
S00682,L0034,T02,682,97.187603,-0.07952,93.044833,110.667742,0.677978,-0.862158,50.461594,3.926574,1.307037,0.066471,FAIL
S00130,L0006,T01,130,96.997663,-0.031115,95.233394,109.523398,0.261022,-0.667611,46.986386,2.430048,1.560249,0.02084,FAIL
S00237,L0011,T03,237,97.158522,-0.024901,92.074644,109.569202,-0.295404,-0.709152,53.102198,2.461757,1.269197,0.018318,FAIL
S00377,L0018,T01,377,96.70914,0.055703,97.615108,113.216196,0.938553,-0.016175,48.36394,3.343536,3.567848,0.127472,FAIL
S00295,L0014,T03,295,99.460964,-0.009362,90.709232,112.751524,0.878393,0.52635,52.927007,2.31435,2.934786,0.039243,PASS
S00097,L0004,T02,97,9.849895,0.03007,96.664612,111.275499,0.904761,-0.775109,50.989252,3.17224,1.685535,0.042577,PASS
S00312,L0015,T03,312,104.988879,0.000531,95.62936,107.787476,0.42178,0.946413,54.120889,2.306226,2.519358,0.031257,FAIL
S00618,L0030,T01,618,98.977302,0.151696,93.693998,113.33977,-0.110035,0.888045,50.472047,5.327577,3.575642,0.466655,FAIL
S00613,L0030,T01,613,102.268191,-0.029707,101.574797,110.6266,-0.536308,-0.832056,49.920637,2.775437,1.184829,0.02308,PASS
S00374,L0018,T01,374,97.79937,-0.073104,91.990259,109.034715,0.438297,-0.104376,49.292509,2.690534,1.297409,0.022755,PASS
S00730,L0036,T01,730,99.894327,-0.111265,96.763906,108.232063,-0.335902,-0.277122,52.201752,3.850696,2.062518,0.091539,FAIL
S00048,L0002,T01,48,97.801604,0.015609,86.44812,113.043508,0.196334,0.387156,48.127848,2.015121,3.39701,0.038678,PASS
S00206,L0010,T01,206,105.442808,-0.020089,96.752885,111.826467,0.657627,-0.759321,51.440023,3.386749,2.362546,0.072593,FAIL
S00458,L0022,T03,458,109.329278,-0.03502,95.863121,113.958212,0.384612,-0.072876,54.858028,2.702109,4.625918,0.12799,FAIL
S00392,L0019,T01,392,99.836132,-0.072196,85.727694,108.028409,0.66869,-0.833129,51.011433,3.923876,1.930002,0.090957,FAIL
S00066,L0003,T02,66,95.470221,0.100176,96.951156,108.236053,-0.670344,-0.393333,50.942977,4.077821,2.101263,0.11212,FAIL
S00375,L0018,T01,375,110.153735,-0.112486,94.30272,110.16573,-0.61287,-0.744126,53.349394,4.045225,1.434365,0.07832,FAIL
S00378,L0018,T02,378,96.232434,-0.031446,92.420958,110.58902,0.396491,0.884239,48.537095,2.735187,1.428099,0.025385,PASS
S00528,L0026,T01,528,100.036852,0.080111,96.919843,108.102057,0.777412,-0.690151,49.866813,4.173762,2.153634,0.124105,FAIL
S00258,L0012,T01,258,97.879919,0.02207,96.713087,107.745647,-0.520711,-0.038806,47.666569,2.156098,2.107128,0.021976,PASS
S00548,L0027,T02,548,96.891318,0.027246,88.474559,104.828093,0.229117,0.22106,48.40391,2.304746,6.460958,0.219737,PASS
S00604,L0030,T03,604,97.641131,-0.070882,91.857595,112.302808,0.331605,0.3812,51.012174,3.049691,2.417209,0.05621,PASS
S00692,L0034,T01,692,108.00773,0.104888,93.310482,112.158871,-0.150059,0.821954,51.743385,4.507598,2.259129,0.168592,FAIL
S00064,L0003,T03,64,102.761514,-0.056483,92.19044,109.329184,0.896896,0.1822,54.000517,3.368731,1.61688,0.048621,FAIL
S00123,L0006,T02,123,107.751086,0.128041,99.13923,108.930518,0.701606,0.684468,55.39378,4.404269,1.701949,0.11972,FAIL
S00634,L0031,T01,634,100.956642,-0.009476,85.591089,111.442153,-0.174823,-0.748136,49.24848,2.157257,1.643273,0.01713,PASS
S00481,L0024,T02,481,95.963672,-0.09851,101.200998,111.068603,-0.721434,0.04867,48.891776,3.574182,1.548561,0.055907,FAIL
S00707,L0035,T01,707,105.058684,0.124201,94.990122,110.614927,0.960239,-0.968479,51.967103,5.64715,1.645825,0.28754,FAIL
S00051,L0002,T02,51,102.849285,0.040768,91.026718,111.478218,0.584668,-0.438464,52.156145,2.714816,1.712512,0.029035,PASS
S00645,L0032,T02,645,90.964561,-0.012995,95.178721,110.838582,0.084345,-0.016039,47.950717,1.987677,1.738002,0.015517,PASS
S00525,L0026,T01,525,100.446176,-0.021683,92.069777,110.978639,0.123482,0.904685,49.662564,2.471918,1.43457,0.020208,PASS
S00307,L0015,T02,307,108.098234,-0.023292,93.726525,112.822298,-0.310617,-0.288567,54.355535,2.488541,2.998853,0.047158,FAIL
S00474,L0023,T01,474,102.376066,-0.060017,99.60766,106.746868,-0.833013,-0.305155,50.284134,3.326885,3.349734,0.113201,FAIL
S00544,L0027,T03,544,98.719846,0.051647,101.786007,110.255796,0.755338,0.409055,52.204674,2.844904,1.216475,0.024952,PASS
S00409,L0020,T02,409,103.782604,-0.001133,100.811817,109.874778,0.850433,0.498228,52.490147,2.644665,1.562821,0.025203,PASS
S00508,L0025,T01,508,101.875862,0.130361,87.850626,112.398233,-0.514171,0.462241,50.262055,4.319318,2.518512,0.16487,FAIL
S00326,L0016,T03,326,97.300244,0.001009,94.008076,115.392327,0.09019,0.620718,50.527256,1.254293,7.173108,0.139323,PASS
S00339,L0016,T01,339,93.41806,0.043427,90.377495,111.042628,-0.1146,0.435519,47.328471,2.345759,1.558813,0.019332,PASS
S00165,L0008,T01,165,94.003666,0.076354,91.880409,108.535358,-0.48105,-0.089545,46.444473,3.244558,1.725312,0.046266,FAIL
S00148,L0007,T01,148,101.050366,0.126077,89.557106,110.991423,-0.474637,0.088277,49.183253,3.804937,1.638019,0.071118,FAIL
S00056,L0002,T01,56,98.959831,-0.098115,98.963122,111.221874,0.956439,0.679874,47.197288,4.620448,1.478757,0.127496,FAIL
S00159,L0007,T01,159,98.922777,-0.03953,97.2084,109.757609,0.04238,-0.046036,48.096391,2.198759,1.260645,0.014446,PASS
S00283,L0014,T02,283,95.993756,-0.049088,98.693029,110.70028,0.706618,-0.856405,48.880055,3.709977,1.212579,0.052695,FAIL
S00606,L0030,T02,606,101.382179,-0.0133,88.970339,106.485136,0.469577,-0.362907,51.809542,2.339364,3.527677,0.054715,PASS
S00124,L0006,T03,124,92.940136,0.03774,100.304668,110.621568,-0.153996,0.55424,48.388021,1.903905,1.685786,0.014004,PASS
S00507,L0025,T01,507,98.219114,0.028509,99.231212,105.683054,-0.100535,-0.397496,48.964524,2.362099,4.937116,0.113679,PASS
S00182,L0009,T01,182,98.184284,-0.006844,95.788777,111.58206,-0.18568,-0.715195,47.87992,2.248748,1.485891,0.017059,PASS
S00575,L0028,T03,575,104.518763,-0.018973,92.415626,1135.59418,-0.33304,0.390699,55.564284,2.006329,3.730951,0.04577,FAIL
S00055,L0002,T03,55,101.091088,-0.016961,94.797313,107.187344,0.670568,-0.291016,51.785351,2.718633,2.596476,0.046523,PASS
